user_id,card_number_last4,transaction_amount,transaction_type,transaction_date_time,location,is_fraud
208,7678,19.91,Travel,2026-01-04 09:53:01.945219,South Jennifer,0
57,7019,148.1,Shopping,2025-12-25 18:54:02.054103,New Kyleport,0
306,1496,1019.54,Travel,2025-12-07 06:18:02.146012,British Indian Ocean Territory (Chagos Archipelago),1
290,1100,26.26,Food,2026-03-21 20:20:01.774950,Port Martha,0
498,4627,19.01,Food,2025-12-16 00:09:01.864583,Christyshire,0
12,0407,126.62,Entertainment,2025-10-20 13:43:01.765559,West Anthonychester,0
305,7274,76.64,Bills,2026-01-27 19:14:01.536446,Clarkburgh,0
475,8010,139.52,Entertainment,2025-10-11 20:09:01.962227,Collinshaven,0
411,2162,122.78,Shopping,2026-02-20 15:30:01.933219,Port Kyleshire,0
119,7199,31.96,Entertainment,2025-10-09 14:13:01.882838,Floresland,0
32,9007,26.12,Shopping,2026-01-28 21:41:01.796363,Billymouth,0
415,6527,20.86,Shopping,2026-03-27 23:02:01.786099,North Chrismouth,0
74,3663,42.59,Food,2025-11-27 12:04:01.681401,Adamsside,0
283,8935,111.33,Bills,2025-10-18 18:05:02.038866,New Kevinhaven,0
5,5927,121.32,Entertainment,2025-12-23 14:13:01.823949,Jessicaport,0
8,2916,68.68,Entertainment,2025-12-28 14:22:02.067130,Nancyborough,0
352,0138,106.03,Bills,2026-03-11 19:42:02.028052,Whitakerport,0
311,3625,35.59,Food,2026-03-05 15:33:02.051983,North Abigailhaven,0
89,1166,185.63,Bills,2026-02-07 12:06:01.641913,Lake Larryshire,0
192,3554,12.58,Food,2026-02-10 09:39:01.687425,Richardhaven,0
87,0013,132.22,Travel,2026-02-09 16:10:02.072666,South Stephanie,0
194,6675,16.71,Food,2026-03-25 20:29:02.104691,Port Erinburgh,0
293,7439,47.44,Travel,2025-11-24 22:02:02.100324,Lake Steven,0
128,7492,73.27,Travel,2026-03-22 20:34:01.620036,Port Michaelport,0
168,2364,117.73,Shopping,2025-10-23 23:12:01.571504,Lake Joyce,0
360,4636,89.58,Bills,2025-12-09 23:17:01.737127,New Jose,0
51,0073,192.49,Bills,2025-11-23 20:59:01.689327,Lake James,0
402,8328,10.74,Food,2025-11-05 10:54:02.127391,Lake Williamfort,0
185,5477,107.14,Bills,2026-03-05 15:22:01.750074,Gomezburgh,0
360,5306,49.6,Food,2025-11-28 14:15:01.947220,Christopherbury,0
414,3517,78.56,Bills,2025-10-22 20:06:01.486689,East Javier,0
474,9555,4028.48,Travel,2026-03-25 07:11:02.145079,Greenland,1
127,5443,24.5,Shopping,2025-10-04 23:11:01.650336,New Debrabury,0
152,5726,188.08,Bills,2025-10-19 11:32:01.522391,North Tinamouth,0
224,6855,146.17,Bills,2026-01-15 13:44:02.046688,Tiffanymouth,0
152,2479,145.62,Shopping,2026-02-23 21:13:01.487489,Martinezbury,0
190,3395,133.11,Travel,2025-10-28 11:52:02.014972,Jacksonmouth,0
203,8082,176.5,Bills,2025-10-21 22:53:02.138775,Thomasside,0
127,5812,175.97,Bills,2025-12-29 13:31:01.706286,Monroeborough,0
57,8212,23.6,Food,2025-12-24 13:07:01.724110,Mcclureview,0
285,7812,113.39,Entertainment,2025-12-03 20:25:01.733603,Port Vicki,0
360,8371,183.74,Bills,2025-10-16 16:13:01.978292,Ricardoton,0
405,4501,105.63,Entertainment,2026-03-07 17:47:01.758741,Marcusside,0
97,4335,45.19,Food,2026-02-04 21:45:01.703416,Matthewport,0
194,7855,69.68,Bills,2025-12-06 22:44:01.662349,South Ashley,0
132,8063,42.66,Food,2026-01-16 11:29:01.670825,Andrewmouth,0
79,2437,89.36,Entertainment,2025-12-17 15:49:01.546672,Jenniferside,0
86,0353,26.96,Shopping,2025-10-27 09:50:01.771822,Port Johnmouth,0
55,2235,72.94,Shopping,2025-12-17 15:46:01.530717,New Judith,0
61,2806,37.34,Food,2026-01-17 22:37:01.594799,North Darlene,0
402,9859,129.64,Shopping,2025-12-25 18:57:02.067446,East Kaitlinbury,0
370,0280,138.86,Bills,2025-11-21 18:59:01.792282,South Meagan,0
28,7209,38.44,Food,2025-11-07 13:32:02.012500,North Christopherville,0
69,6290,46.65,Food,2025-10-13 18:04:02.065891,West Marie,0
201,2480,125.94,Shopping,2026-01-20 20:58:02.130342,Patriciaberg,0
24,1281,6.04,Food,2025-10-31 10:55:01.902428,South James,0
149,6395,19.38,Food,2026-03-09 09:55:02.108093,Port Beth,0
175,7299,109.3,Travel,2025-12-06 16:01:01.978721,New Ashleyshire,0
138,9896,125.26,Entertainment,2025-12-30 18:31:01.524193,Johnview,0
489,7045,76.44,Entertainment,2025-10-16 12:06:01.792798,Port Debra,0
26,1605,195.66,Bills,2026-02-27 19:11:01.562868,North Gregoryville,0
94,1947,26.07,Food,2025-12-12 13:35:01.778288,Lake Amanda,0
454,9914,14.36,Food,2026-02-04 11:18:02.069685,Longchester,0
322,3341,98.19,Entertainment,2025-12-20 10:26:02.137149,Charlesburgh,0
209,4976,20.37,Food,2025-12-31 14:46:02.074661,Rubenville,0
334,4801,95.05,Bills,2026-03-06 15:42:01.692210,Hollyhaven,0
446,2251,38.81,Travel,2026-03-23 11:58:02.123835,Stanleystad,0
355,8743,20.77,Food,2025-10-25 20:39:01.533488,East Danielport,0
373,0269,23.42,Shopping,2026-01-31 20:23:01.989111,Jodimouth,0
123,3403,46.84,Travel,2026-01-16 14:41:01.693826,Heatherville,0
407,1370,79.28,Shopping,2025-10-26 13:10:01.527534,West Tammymouth,0
165,3267,102.59,Travel,2025-12-30 14:31:01.732038,Kendrashire,0
232,6742,36.15,Shopping,2025-11-24 16:28:02.095020,Lake Kimberly,0
123,0158,48.47,Food,2026-01-25 10:21:01.966171,South Cynthiaport,0
464,7768,100.27,Bills,2025-10-09 11:22:01.889555,Underwoodmouth,0
215,5954,128.61,Travel,2026-01-28 14:07:01.917799,Dustinberg,0
48,8157,151.05,Bills,2025-12-24 11:14:01.551404,Martinview,0
216,8584,1980.8,Travel,2026-02-22 05:27:02.142427,Albania,1
96,8723,37.72,Shopping,2025-11-13 17:46:01.619065,North Ricardo,0
259,2140,134.83,Shopping,2026-01-20 16:51:02.053910,North Vickiton,0
50,3310,86.51,Bills,2025-12-22 22:15:01.820978,Lake Donaldfort,0
293,3363,147.1,Shopping,2026-03-22 13:31:01.552519,Coopertown,0
117,7291,39.45,Food,2026-02-22 12:26:01.904111,West Jessica,0
443,7520,20.56,Food,2025-12-29 19:08:01.923021,South Timothy,0
485,1174,173.28,Bills,2026-03-14 10:09:01.612825,Port Ian,0
438,2265,119.18,Entertainment,2025-11-21 22:53:01.536641,Bellborough,0
234,3581,26.85,Shopping,2026-03-09 21:22:01.700415,Ashleyland,0
304,4985,56.97,Shopping,2025-10-28 13:48:01.579704,Smithbury,0
26,0469,63.45,Shopping,2025-11-19 18:59:02.069826,North Monicaborough,0
234,1483,31.38,Food,2025-11-06 21:00:02.103414,Kristinastad,0
287,2701,1803.08,Travel,2026-03-13 03:24:02.142111,Heard Island and McDonald Islands,1
253,5354,40.36,Shopping,2026-03-15 17:08:01.568358,South Nathan,0
59,6189,189.58,Bills,2025-11-04 12:44:01.999847,Nicholashaven,0
141,4545,85.27,Shopping,2025-11-10 22:08:01.524076,Jenniferbury,0
279,7427,140.77,Travel,2025-10-01 20:47:02.032012,Lake Brendaview,0
294,4273,75.44,Travel,2026-02-16 12:18:01.510082,South Tiffanyborough,0
386,4590,145.2,Shopping,2025-10-28 12:34:01.625209,Emilychester,0
25,3712,88.02,Bills,2025-11-17 10:22:01.784181,South Deborahland,0
447,9861,18.48,Entertainment,2026-01-12 15:58:01.873193,Lewisshire,0
312,8783,1652.77,Travel,2025-09-28 06:35:02.144447,Iceland,1
303,5558,36.58,Entertainment,2026-01-05 15:59:01.622777,Rebekahhaven,0
431,9884,132.34,Bills,2025-10-07 11:38:01.888633,Smithfurt,0
105,4179,51.45,Shopping,2025-10-05 20:20:01.697760,Stephensberg,0
137,9688,40.26,Food,2026-01-03 19:03:01.742013,West Hannah,0
212,7222,1371.34,Transfer,2026-03-03 03:15:02.146679,Moldova,1
479,2528,108.06,Shopping,2025-10-12 00:34:01.623578,Douglaston,0
237,4841,17.04,Shopping,2026-01-03 14:52:01.493446,West Kellie,0
459,4200,23.05,Travel,2025-10-24 20:14:01.613662,Catherinefurt,0
360,9680,4159.09,Shopping,2025-10-25 07:07:02.141104,United States Minor Outlying Islands,1
73,5683,31.25,Food,2025-12-15 21:31:01.821939,Gomezport,0
451,4499,83.15,Travel,2026-03-05 00:02:01.663917,Port Charles,0
308,4979,172.11,Bills,2025-11-28 17:53:02.088305,Brandonmouth,0
167,8197,127.02,Travel,2026-03-20 15:44:02.074462,Port John,0
150,1458,44.65,Food,2025-10-12 17:31:01.801049,Dixonstad,0
88,3250,149.0,Entertainment,2025-11-28 18:04:01.641733,Shafferfort,0
49,9546,29.44,Food,2025-11-10 12:11:01.904458,West Brendan,0
82,5104,69.52,Shopping,2026-01-17 17:11:01.894437,Kimberlyville,0
348,2420,1779.84,Transfer,2026-03-15 05:36:02.141044,Guyana,1
185,2844,127.05,Shopping,2025-12-29 22:54:02.125278,Lake Michellemouth,0
17,7875,2355.85,Travel,2025-10-19 05:26:02.139560,Cambodia,1
245,6252,85.3,Bills,2026-01-22 13:15:01.946825,Hopkinshaven,0
108,3072,22.85,Food,2025-11-29 10:33:02.085603,Riosmouth,0
73,0533,49.11,Travel,2026-01-15 21:39:01.724653,Lake Garrett,0
332,0075,183.37,Bills,2025-10-27 17:18:01.599328,North Shelby,0
468,5687,81.35,Travel,2026-01-31 20:23:01.618214,South Thomasport,0
2,9277,131.09,Bills,2025-10-19 20:32:01.747557,Petersonland,0
471,7056,132.87,Entertainment,2025-11-01 22:56:01.860522,Jonathanhaven,0
483,1253,157.67,Bills,2025-12-25 11:16:01.574181,Harrishaven,0
103,4819,99.31,Bills,2025-12-18 15:17:01.639344,Danieltown,0
272,3352,74.9,Shopping,2025-09-28 23:21:01.827485,Lake Corey,0
497,0596,102.65,Shopping,2025-09-29 14:24:02.049359,Bonillafort,0
231,3475,123.1,Entertainment,2025-12-25 00:34:01.598162,Carlaside,0
213,7017,80.33,Bills,2025-10-07 12:49:02.050608,West Lisa,0
163,7952,128.22,Shopping,2026-03-23 13:41:01.846655,Williamsonchester,0
318,7518,13.9,Food,2025-11-17 10:31:02.045430,Sancheztown,0
312,8179,150.4,Bills,2025-10-05 18:47:01.934762,Arroyobury,0
57,5625,98.69,Entertainment,2025-12-16 10:00:01.944346,Port Meagan,0
157,8890,49.93,Travel,2026-01-25 15:26:01.769477,Johnsonton,0
312,5931,126.73,Shopping,2025-12-03 14:16:01.795451,Franklinfurt,0
304,7146,188.5,Bills,2025-10-20 16:31:01.793777,North Dennisburgh,0
480,4053,58.58,Shopping,2025-10-05 23:33:01.879136,Lake Kimberlyshire,0
471,9511,13.72,Food,2025-12-22 21:47:01.985775,Figueroamouth,0
366,4826,198.78,Bills,2026-02-24 21:49:01.739999,East Gina,0
216,7894,92.87,Shopping,2026-01-06 22:35:02.051714,Markberg,0
23,2107,20.01,Food,2025-10-31 19:55:01.489761,North Michael,0
272,8898,31.95,Food,2026-01-31 09:46:01.485281,Stephaniemouth,0
398,5552,145.67,Bills,2025-12-09 23:04:01.806064,West Angie,0
206,7112,17.84,Entertainment,2026-01-06 12:31:01.637001,North Heidi,0
452,4316,45.92,Entertainment,2025-11-18 18:45:02.028628,West Meghanchester,0
270,8994,138.24,Bills,2026-02-07 22:04:01.602293,Lake Daniel,0
70,1355,118.49,Travel,2025-10-28 11:32:02.040657,Bushton,0
322,4942,4481.19,Transfer,2025-10-03 03:17:02.142701,Zambia,1
102,2412,69.36,Shopping,2026-03-02 12:58:01.617399,West Adamtown,0
62,8746,192.02,Bills,2025-12-28 18:11:01.763368,Johnmouth,0
196,3892,18.72,Food,2025-10-08 15:13:01.562734,South Davidstad,0
210,0274,54.29,Entertainment,2026-03-20 21:45:01.773150,North Daniel,0
85,3333,98.64,Travel,2026-01-30 15:04:02.030361,Scotthaven,0
35,5103,123.33,Entertainment,2025-10-02 11:08:01.800860,East Tylershire,0
403,9988,40.63,Food,2025-12-15 18:46:01.795200,Lake Lisa,0
320,5437,83.16,Entertainment,2026-01-13 11:05:01.535259,Hollyhaven,0
107,1810,53.31,Travel,2025-10-06 17:06:01.959353,Carlshire,0
428,4840,89.09,Bills,2026-03-05 16:21:01.850542,North Ashley,0
21,2413,10.03,Entertainment,2025-11-16 21:49:01.715322,Matthewfort,0
434,4745,10.79,Travel,2026-01-25 21:38:01.544299,Lake Catherine,0
115,5828,30.36,Food,2025-10-16 10:20:01.691297,New Lisa,0
37,9369,118.47,Shopping,2025-11-11 16:21:01.791786,Port Veronicafurt,0
331,9392,9.08,Food,2025-11-10 21:49:01.839279,Port Martha,0
353,4363,146.92,Travel,2026-03-17 16:43:01.616432,Hunterville,0
480,5851,95.41,Bills,2025-10-26 21:58:01.935380,Lake Susan,0
315,3824,1293.27,Travel,2025-11-21 04:49:02.145427,Tajikistan,1
456,5230,57.74,Shopping,2026-01-24 21:11:01.858348,Garyport,0
173,5543,16.46,Entertainment,2026-02-25 16:23:01.906862,Lake Thomas,0
328,0994,136.32,Bills,2025-12-20 10:35:01.910479,Espinozaview,0
91,2998,3506.2,Travel,2026-03-22 07:03:02.145411,Cape Verde,1
157,9398,66.99,Shopping,2025-11-04 22:53:01.821546,Lake Paul,0
133,7948,14.94,Shopping,2026-01-05 15:19:01.918064,Jenkinsville,0
54,8961,110.63,Entertainment,2025-10-28 13:46:01.539768,West Brandon,0
162,8482,48.0,Travel,2026-03-25 21:02:01.586692,Annmouth,0
197,1442,4757.32,Shopping,2025-11-06 03:13:02.145215,Gambia,1
324,9887,58.43,Travel,2025-10-02 14:21:01.825436,Carterstad,0
189,9636,145.78,Travel,2025-12-16 10:25:01.883435,Larrybury,0
43,1137,94.22,Travel,2025-10-15 00:05:01.592637,Amandaborough,0
114,0882,153.77,Bills,2025-12-15 20:16:01.495196,Smithhaven,0
490,7883,139.94,Entertainment,2026-01-04 12:32:01.881488,Jeremyshire,0
175,0113,46.34,Travel,2026-01-02 23:19:01.831611,West Austinport,0
115,5359,133.08,Travel,2026-02-15 14:42:02.021163,Debrahaven,0
409,0156,119.11,Travel,2026-03-21 20:25:01.989847,Susanhaven,0
280,4614,11.96,Food,2026-02-20 20:29:01.863472,Lake Elizabethmouth,0
415,1765,40.93,Entertainment,2026-02-19 11:38:01.533240,Bakerberg,0
268,7909,96.23,Travel,2026-02-12 22:09:01.494514,Lake Bradley,0
285,3091,116.76,Travel,2025-11-01 15:55:02.004640,Danielleberg,0
455,3654,16.89,Food,2026-03-26 19:14:02.065946,West Markchester,0
500,0050,50.53,Entertainment,2026-03-02 18:51:02.116685,Port Denise,0
424,6148,88.8,Shopping,2025-10-13 15:17:02.136791,Lake Andreaville,0
194,7761,32.69,Shopping,2026-02-15 22:48:02.004406,East Jasonbury,0
17,3134,21.23,Travel,2025-11-04 09:56:01.557018,Lake Natalie,0
304,0106,125.57,Shopping,2026-02-05 10:23:02.041294,Port William,0
134,1127,3156.24,Shopping,2025-11-01 03:07:02.143481,American Samoa,1
374,7119,76.45,Entertainment,2026-01-05 14:34:01.820147,Dominguezport,0
176,1685,111.91,Entertainment,2026-01-01 23:09:01.713462,Alyssamouth,0
326,2696,195.36,Bills,2026-01-26 15:05:01.497275,Heathland,0
437,4308,48.51,Travel,2026-01-20 14:14:01.849864,Lake Samanthashire,0
416,1336,107.91,Bills,2026-03-16 22:31:01.498644,Amandaton,0
169,2352,86.31,Shopping,2025-11-18 10:22:01.720206,West Cynthia,0
183,5863,112.54,Travel,2026-03-22 18:05:01.859280,North Miranda,0
321,9068,20.65,Food,2026-01-30 21:59:02.037484,Paynetown,0
250,1076,5.29,Food,2025-11-12 23:44:01.580017,New Allison,0
386,6759,8.86,Food,2025-12-25 22:13:01.534638,Vincentville,0
188,2984,38.94,Shopping,2025-12-08 23:30:01.969895,East Jessicaview,0
190,8225,195.29,Bills,2025-12-27 17:24:02.098591,Jodyborough,0
131,9961,80.84,Entertainment,2026-01-15 11:40:02.115340,Harrischester,0
348,5958,2019.78,Shopping,2026-03-12 06:10:02.144491,Jordan,1
160,2516,17.39,Entertainment,2025-12-24 18:28:01.575531,Huntermouth,0
149,4668,111.42,Entertainment,2025-12-15 10:56:02.048875,Lake Kimberlyshire,0
203,8023,22.27,Travel,2025-11-01 09:51:01.598492,West Holly,0
167,6701,106.81,Bills,2026-02-07 19:56:01.724243,Jimenezburgh,0
432,5599,47.43,Food,2026-02-15 16:09:01.824004,New Amanda,0
196,6379,31.05,Shopping,2026-01-07 23:10:02.008571,Port Laurie,0
282,6473,43.1,Shopping,2025-11-09 15:20:01.755130,West Jeffery,0
77,6161,41.55,Food,2025-10-23 12:29:01.756566,Greenburgh,0
110,5616,21.05,Food,2025-11-11 10:04:01.616013,Jonesshire,0
211,0092,57.99,Entertainment,2026-03-12 21:59:01.583715,Jeremymouth,0
35,4654,144.01,Travel,2025-12-30 00:28:01.677886,Port Kimberlybury,0
342,4448,36.41,Food,2025-11-23 00:10:01.614705,North Duane,0
381,0162,22.71,Travel,2025-11-20 13:52:01.667474,Lindseybury,0
396,0690,56.58,Bills,2025-11-13 13:00:01.705064,East Jenna,0
27,6715,131.48,Shopping,2026-01-07 10:09:01.934188,Lynnborough,0
249,0095,14.71,Entertainment,2026-02-17 16:30:01.943342,East Kelseystad,0
247,7585,16.73,Travel,2026-03-17 10:39:02.103716,Richardsonbury,0
69,8964,10.3,Food,2025-11-19 15:19:01.727657,New Elizabeth,0
43,3981,133.57,Travel,2025-12-28 14:51:01.915993,Timothyfort,0
105,6180,132.82,Bills,2026-02-17 16:50:01.549861,Charlesport,0
145,8567,121.74,Travel,2025-10-16 18:17:01.596876,Ashleyton,0
182,0652,31.24,Shopping,2026-02-16 18:59:01.708568,Wilcoxberg,0
26,4933,125.87,Bills,2025-12-16 14:04:02.056882,North Randall,0
269,9146,79.5,Travel,2025-10-21 13:17:01.592868,Gallagherfurt,0
390,1170,59.96,Travel,2025-10-14 12:15:02.087488,Edwardsstad,0
419,6419,140.33,Travel,2026-02-24 18:50:01.693315,Schneidermouth,0
67,5968,74.78,Bills,2025-11-02 15:58:02.067315,Lewisside,0
158,0290,65.0,Shopping,2026-01-26 11:13:01.692140,Roachbury,0
189,9871,10.63,Food,2026-02-17 13:09:01.986835,Stevensbury,0
5,0560,61.52,Shopping,2025-10-26 12:12:01.794401,Nicolebury,0
307,2052,95.06,Travel,2026-02-23 10:51:01.994224,Lake Brandon,0
477,8819,82.19,Shopping,2026-01-02 21:27:01.733920,Lake Joyville,0
425,8635,62.29,Bills,2025-10-13 16:35:01.602167,Michaelville,0
130,5786,81.88,Shopping,2026-02-09 00:37:01.693719,New Jennifer,0
440,2206,59.96,Travel,2025-11-28 18:00:01.726000,Lambshire,0
429,3360,70.45,Entertainment,2025-12-16 23:36:01.954159,Ashleyfurt,0
64,6443,144.26,Travel,2025-10-31 14:42:01.910843,East Lisa,0
146,2288,123.72,Shopping,2025-10-03 23:52:01.892139,Gomezberg,0
228,1568,192.45,Bills,2025-11-23 20:09:01.945991,Davidton,0
496,9272,2625.78,Transfer,2025-11-05 06:04:02.139588,Saint Lucia,1
221,8102,35.92,Shopping,2026-01-28 22:57:01.839629,South Anthony,0
244,2876,34.32,Entertainment,2025-12-06 22:06:02.119909,Thomasborough,0
84,1543,15.85,Travel,2025-11-06 15:00:01.968565,Andersonhaven,0
223,0481,134.69,Bills,2026-03-02 23:42:02.051876,East Amber,0
255,9094,21.86,Food,2025-11-16 15:30:02.106874,South Edward,0
216,9395,39.01,Food,2026-03-04 23:58:01.649648,Jessicaside,0
174,5087,24.76,Food,2025-10-16 22:10:02.132469,Ericafort,0
281,6398,20.21,Food,2026-03-05 00:09:01.533903,Kristenchester,0
441,0502,162.94,Bills,2025-10-23 16:23:01.704049,Caseyport,0
198,7868,34.73,Shopping,2026-03-27 14:32:02.009731,South Scott,0
25,7685,139.94,Travel,2025-10-11 15:54:01.852753,West Mitchell,0
259,0442,141.11,Bills,2026-01-11 00:21:01.832886,New Michaelton,0
246,0734,148.27,Shopping,2026-01-22 09:52:01.951112,Jamesbury,0
236,9802,40.55,Travel,2025-12-14 20:12:01.536997,Castilloton,0
163,8348,135.66,Entertainment,2025-11-28 10:55:02.084710,New Jenniferhaven,0
183,8497,134.13,Travel,2026-02-10 17:58:02.137036,East Jamie,0
465,9113,1253.18,Transfer,2025-11-07 06:16:02.141431,Jamaica,1
150,6270,38.74,Shopping,2025-10-05 21:39:01.951276,Watsonchester,0
40,8548,141.37,Travel,2025-11-19 17:24:01.654105,Michealland,0
378,3573,12.68,Entertainment,2025-11-24 10:12:02.088561,Morrisonbury,0
249,5641,121.84,Bills,2025-10-23 18:10:01.894077,North Dennis,0
367,5624,43.42,Travel,2026-01-07 12:21:01.488026,New Robert,0
499,2709,88.69,Travel,2025-12-05 16:47:01.754162,Chelseabury,0
364,7903,58.44,Shopping,2026-02-07 23:57:01.510488,Lake Deborah,0
286,2865,54.67,Shopping,2026-01-06 22:22:02.063341,Lake Rebecca,0
422,1541,22.52,Travel,2026-03-15 15:26:01.816404,Port Carolynstad,0
29,4690,102.51,Shopping,2026-03-15 10:19:01.762876,Port Chadmouth,0
302,7183,95.58,Entertainment,2025-12-03 16:40:01.909902,East David,0
385,3967,53.45,Bills,2025-12-06 13:35:01.709160,North Ambershire,0
253,9405,145.5,Shopping,2026-02-19 12:40:02.024746,Georgeberg,0
460,4893,102.43,Entertainment,2026-02-04 17:21:02.091285,Masonhaven,0
118,7230,147.64,Bills,2026-03-04 14:09:02.076985,Benjaminberg,0
77,9053,2888.78,Travel,2025-09-30 04:49:02.139648,Lesotho,1
390,8459,124.72,Shopping,2026-01-14 21:33:01.865164,Millershire,0
32,8528,120.54,Travel,2026-01-27 12:42:01.639589,North Michael,0
135,2233,63.24,Entertainment,2026-02-24 13:19:01.660618,Michaelberg,0
91,3601,42.19,Food,2026-03-01 16:40:01.613716,Lake Kathyton,0
147,3222,72.76,Entertainment,2026-03-09 12:56:01.617455,West Wesleyside,0
110,1904,188.2,Bills,2025-11-15 17:40:01.926339,Stevenview,0
226,2614,42.95,Food,2026-03-01 17:57:01.690918,West Josephton,0
280,5816,102.75,Shopping,2026-01-27 11:51:01.574586,North Angela,0
292,8587,124.06,Travel,2025-12-29 16:55:02.099231,Willisstad,0
66,8998,22.27,Food,2026-01-07 11:08:01.847448,South David,0
270,0499,2890.1,Transfer,2026-01-24 04:17:02.145647,Finland,1
444,4064,122.71,Shopping,2025-10-19 23:45:01.925936,Port Michaelborough,0
427,5535,78.68,Shopping,2025-11-22 15:19:02.077297,Port Katherine,0
498,3391,113.7,Shopping,2026-01-07 17:22:01.632859,Lake Lisafurt,0
447,3745,73.11,Bills,2026-03-20 17:19:01.801652,Brookschester,0
285,2622,89.05,Shopping,2025-11-26 17:59:02.128885,East Sarahborough,0
499,3113,114.01,Shopping,2025-12-22 14:43:01.868081,New Tara,0
104,7683,40.6,Food,2025-10-08 15:38:01.508528,North Larryton,0
257,4164,32.94,Food,2026-01-23 09:45:01.934646,Allenfort,0
137,7793,12.77,Food,2025-10-09 14:17:01.666434,South Kenneth,0
89,2618,31.4,Entertainment,2026-03-14 10:50:01.504474,North Sharonfort,0
141,0988,128.67,Shopping,2025-10-03 21:22:01.606809,Ryanton,0
93,2902,46.29,Food,2026-01-07 22:06:01.639288,Gregoryport,0
58,0062,8.35,Food,2025-11-23 12:41:01.950172,Port Jasontown,0
118,3300,87.31,Shopping,2025-11-13 12:14:01.878748,Rothmouth,0
5,2366,171.56,Bills,2025-12-27 14:53:01.613284,Craigburgh,0
115,4162,138.86,Shopping,2026-03-07 23:15:02.024487,Hayesburgh,0
55,6147,130.59,Bills,2025-11-14 18:42:01.781428,North Bethmouth,0
464,1945,151.72,Bills,2026-01-27 16:56:01.852026,West Juanview,0
307,3227,32.42,Entertainment,2025-10-24 17:16:01.985599,Joshuamouth,0
201,9184,4338.12,Travel,2026-02-26 04:58:02.142234,Niger,1
496,8521,113.03,Shopping,2026-01-29 14:41:01.547522,New Sarah,0
482,4123,58.3,Bills,2026-01-10 15:20:01.676990,West Gary,0
456,5519,50.5,Travel,2025-10-30 21:51:02.095668,Whitebury,0
261,2482,35.89,Food,2026-02-19 15:12:02.079996,Port Dianeton,0
386,7135,185.38,Bills,2025-10-18 22:15:01.918562,Port Stephenberg,0
451,6946,105.77,Entertainment,2025-10-08 19:07:01.629133,Robinborough,0
120,2732,124.46,Travel,2025-12-05 20:44:01.779481,Barryberg,0
329,5343,68.81,Entertainment,2025-10-14 10:38:02.008270,North James,0
217,4290,54.22,Entertainment,2025-10-14 14:36:01.599272,South Dorothystad,0
386,5451,36.19,Food,2026-01-10 12:47:01.582062,East Melissashire,0
199,9353,4461.22,Shopping,2025-11-27 05:41:02.146026,Lebanon,1
279,2647,2065.04,Transfer,2025-12-19 07:38:02.141463,Svalbard & Jan Mayen Islands,1
